rcid,session,vote,ccode,Country,CABB
5294,68,1,692,Bahrain,BAH
5294,68,1,690,Kuwait,KUW
5294,68,1,20,Canada,CAN
5294,68,1,694,Qatar,QAT
5294,68,1,160,Argentina,ARG
5294,68,1,698,Oman,OMA
5294,68,3,344,Croatia,CRO
5294,68,3,345,Serbia,YUG
5294,68,3,346,Bosnia and Herzegovina,BOS
5294,68,1,404,Guinea-Bissau,GNB
5294,68,1,403,Sao Tome and Principe,STP
5294,68,3,341,Montenegro,MNG
5294,68,3,343,Macedonia,MAC
5294,68,1,811,Cambodia,CAM
5294,68,1,812,Laos,LAO
5294,68,3,349,Slovenia,SLV
5294,68,1,816,Viet Nam,DRV
5294,68,1,678,Yemen,YEM
5294,68,1,522,Djibouti,DJI
5294,68,1,670,Saudi Arabia,SAU
5294,68,1,712,Mongolia,MON
5294,68,1,710,China,CHN
5294,68,3,260,Germany,GMY
5294,68,1,420,Gambia,GAM
5294,68,3,986,Palau,PAL
5294,68,1,58,Antigua & Barbuda,AAB
5294,68,1,55,Grenada,GRN
5294,68,1,54,Dominica,DMA
5294,68,1,57,St. Vincent and the Grenadines,SVG
5294,68,1,56,St. Lucia,SLU
5294,68,1,51,Jamaica,JAM
5294,68,1,53,Barbados,BAR
5294,68,1,52,Trinidad and Tobago,TRI
5294,68,1,411,Equatorial Guinea,EQG
5294,68,1,531,Eritrea,ERI
5294,68,1,530,Ethiopia (new),ETH
5294,68,3,371,Armenia,ARM
5294,68,1,370,Belarus,BLR
5294,68,1,373,Azerbaijan,AZE
5294,68,3,372,Georgia,GRG
5294,68,3,375,Finland,FIN
5294,68,1,820,Malaysia,MAL
5294,68,3,290,Poland,POL
5294,68,1,591,Seychelles,SEY
5294,68,1,590,Mauritius,MAS
5294,68,1,704,Uzbekistan,UZB
5294,68,1,705,Kazakhstan,KZK
5294,68,3,310,Hungary,HUN
5294,68,3,317,Slovakia,SLO
5294,68,3,316,Czech Republic,CZR
5294,68,1,702,Tajikistan,TAJ
5294,68,1,703,Kyrgyzstan,KYR
5294,68,1,115,Suriname,SUR
5294,68,3,390,Denmark,DEN
5294,68,1,110,Guyana,GUY
5294,68,3,395,Iceland,ICE
5294,68,1,771,Bangladesh,BNG
5294,68,1,80,Belize,BLZ
5294,68,1,830,Singapore,SIN
5294,68,1,790,Nepal,NEP
5294,68,1,520,Somalia,SOM
5294,68,3,368,Lithuania,LIT
5294,68,3,369,Ukraine,UKR
5294,68,3,366,Estonia,EST
5294,68,3,367,Latvia,LAT
5294,68,1,365,Russian Federation,RUS
5294,68,1,910,Papua New Guinea,PNG
5294,68,3,360,Romania,ROM
5294,68,1,580,Madagascar,MAG
5294,68,1,581,Comoros,COM
5294,68,3,305,Austria,AUS
5294,68,3,380,Sweden,SWD
5294,68,3,920,New Zealand,NEW
5294,68,3,385,Norway,NOR
5294,68,1,95,Panama,PAN
5294,68,1,696,United Arab Emirates,UAE
5294,68,1,100,Colombia,COL
5294,68,1,101,Venezuela,VEN
5294,68,3,900,Australia,AUL
5294,68,1,780,Sri Lanka,SRI
5294,68,1,781,Maldives,MAD
5294,68,1,840,Philippines,PHI
5294,68,1,31,Bahamas,BHM
5294,68,1,955,Tonga,TON
5294,68,3,640,Turkey,TUR
5294,68,1,645,Iraq,IRQ
5294,68,1,438,Guinea,GUI
5294,68,1,439,Burkina Faso,BFO
5294,68,1,436,Niger,NIR
5294,68,1,437,Cote d'Ivoire,CDI
5294,68,1,434,Benin,BEN
5294,68,1,435,Mauritania,MAA
5294,68,1,432,Mali,MLI
5294,68,1,433,Senegal,SEN
5294,68,1,517,Rwanda,RWA
5294,68,1,516,Burundi,BUI
5294,68,1,620,Libya,LIB
5294,68,3,339,Albania,ALB
5294,68,3,338,Malta,MLT
5294,68,1,625,Sudan,SUD
5294,68,1,450,Liberia,LBR
5294,68,1,451,Sierra Leone,SIE
5294,68,1,452,Ghana,GHA
5294,68,1,570,Lesotho,LES
5294,68,3,331,San Marino,SNM
5294,68,1,60,St. Kitts and Nevis,SKN
5294,68,1,541,Mozambique,MZM
5294,68,1,850,Indonesia,INS
5294,68,8,970,Nauru,NAU
5294,68,1,540,Angola,ANG
5294,68,1,731,North Korea,PRK
5294,68,3,2,United States of America,USA
5294,68,1,652,Syria,SYR
5294,68,1,651,Egypt,EGY
5294,68,1,500,Uganda,UGA
5294,68,3,402,Cape Verde,CAP
5294,68,1,630,Iran,IRN
5294,68,1,510,Tanzania,TAZ
5294,68,1,750,India,IND
5294,68,1,560,South Africa,SAF
5294,68,1,700,Afghanistan,AFG
5294,68,1,461,Togo,TOG
5294,68,1,565,Namibia,NAM
5294,68,1,701,Turkmenistan,TKM
5294,68,8,987,"Micronesia, Federated States of",FSM
5294,68,1,91,Honduras,HON
5294,68,1,165,Uruguay,URU
5294,68,3,225,Switzerland,SWZ
5294,68,1,92,El Salvador,SAL
5294,68,3,223,Liechtenstein,LIE
5294,68,1,94,Costa Rica,COS
5294,68,3,221,Monaco,MNC
5294,68,3,220,France,FRN
5294,68,1,860,East Timor,ETM
5294,68,1,935,Vanuatu,VAN
5294,68,1,947,Tuvalu,TUV
5294,68,1,501,Kenya,KEN
5294,68,3,740,Japan,JPN
5294,68,1,150,Paraguay,PAR
5294,68,2,155,Chile,CHL
5294,68,1,600,Morocco,MOR
5294,68,1,551,Zambia,ZAM
5294,68,1,553,Malawi,MAW
5294,68,1,552,Zimbabwe,ZIM
5294,68,3,235,Portugal,POR
5294,68,3,230,Spain,SPN
5294,68,3,232,Andorra,AND
5294,68,1,990,Samoa,WSM
5294,68,1,950,Fiji,FIJ
5294,68,1,42,Dominican Republic,DOM
5294,68,1,40,Cuba,CUB
5294,68,1,41,Haiti,HAI
5294,68,3,325,Italy,ITA
5294,68,1,775,Myanmar,MYA
5294,68,3,200,United Kingdom,UKG
5294,68,1,145,Bolivia,BOL
5294,68,3,205,Ireland,IRE
5294,68,1,770,Pakistan,PAK
5294,68,1,140,Brazil,BRA
5294,68,1,475,Nigeria,NIG
5294,68,1,616,Tunisia,TUN
5294,68,1,615,Algeria,ALG
5294,68,1,70,Mexico,MEX
5294,68,1,484,Congo,CON
5294,68,1,483,Chad,CHA
5294,68,8,482,Central African Republic,CEN
5294,68,1,481,Gabon,GAB
5294,68,1,946,Kiribati,KIR
5294,68,3,732,South Korea,ROK
5294,68,1,835,Brunei Darussalam,BRU
5294,68,1,940,Solomon Islands,SOL
5294,68,3,355,Bulgaria,BUL
5294,68,1,471,Cameroon,CAO
5294,68,3,352,Cyprus,CYP
5294,68,3,350,Greece,GRC
5294,68,1,800,Thailand,THI
5294,68,1,572,Swaziland,SWA
5294,68,3,359,Moldova,MLD
5295,68,3,212,Luxembourg,LUX
5295,68,3,210,Netherlands,NTH
5295,68,3,211,Belgium,BEL
5295,68,3,983,Marshall Islands,MSI
5295,68,3,666,Israel,ISR
5295,68,1,760,Bhutan,BHU
5295,68,1,663,Jordan,JOR
5295,68,1,660,Lebanon,LEB
5295,68,1,130,Ecuador,ECU
5295,68,1,135,Peru,PER
5295,68,1,90,Guatemala,GUA
5295,68,1,571,Botswana,BOT
5295,68,1,490,Democratic Republic of the Congo,DRC
5295,68,1,93,Nicaragua,NIC
5295,68,1,626,South Sudan,SSD
5295,68,1,692,Bahrain,BAH
5295,68,1,690,Kuwait,KUW
5295,68,1,20,Canada,CAN
5295,68,1,694,Qatar,QAT
5295,68,1,160,Argentina,ARG
5295,68,1,698,Oman,OMA
5295,68,3,344,Croatia,CRO
5295,68,3,345,Serbia,YUG
5295,68,3,346,Bosnia and Herzegovina,BOS
5295,68,1,404,Guinea-Bissau,GNB
5295,68,1,403,Sao Tome and Principe,STP
5295,68,3,341,Montenegro,MNG
5295,68,3,343,Macedonia,MAC
5295,68,1,811,Cambodia,CAM
5295,68,1,812,Laos,LAO
5295,68,3,349,Slovenia,SLV
5295,68,1,816,Viet Nam,DRV
5295,68,1,678,Yemen,YEM
5295,68,1,522,Djibouti,DJI
5295,68,1,670,Saudi Arabia,SAU
5295,68,1,712,Mongolia,MON
5295,68,1,710,China,CHN
5295,68,3,260,Germany,GMY
5295,68,1,420,Gambia,GAM
5295,68,3,986,Palau,PAL
5295,68,1,58,Antigua & Barbuda,AAB
5295,68,1,55,Grenada,GRN
5295,68,1,54,Dominica,DMA
5295,68,1,57,St. Vincent and the Grenadines,SVG
5295,68,1,56,St. Lucia,SLU
5295,68,1,51,Jamaica,JAM
5295,68,1,53,Barbados,BAR
5295,68,1,52,Trinidad and Tobago,TRI
5295,68,1,411,Equatorial Guinea,EQG
5295,68,1,531,Eritrea,ERI
5295,68,1,530,Ethiopia (new),ETH
5295,68,1,371,Armenia,ARM
5295,68,1,370,Belarus,BLR
5295,68,1,373,Azerbaijan,AZE
5295,68,3,372,Georgia,GRG
5295,68,3,375,Finland,FIN
5295,68,1,820,Malaysia,MAL
5295,68,3,290,Poland,POL
5295,68,1,591,Seychelles,SEY
5295,68,1,590,Mauritius,MAS
5295,68,1,704,Uzbekistan,UZB
5295,68,1,705,Kazakhstan,KZK
5295,68,3,310,Hungary,HUN
5295,68,3,317,Slovakia,SLO
5295,68,3,316,Czech Republic,CZR
5295,68,1,702,Tajikistan,TAJ
5295,68,1,703,Kyrgyzstan,KYR
5295,68,1,115,Suriname,SUR
5295,68,3,390,Denmark,DEN
5295,68,1,110,Guyana,GUY
5295,68,3,395,Iceland,ICE
5295,68,1,771,Bangladesh,BNG
5295,68,1,80,Belize,BLZ
5295,68,1,830,Singapore,SIN
5295,68,1,790,Nepal,NEP
5295,68,1,520,Somalia,SOM
5295,68,3,368,Lithuania,LIT
5295,68,3,369,Ukraine,UKR
5295,68,3,366,Estonia,EST
5295,68,3,367,Latvia,LAT
5295,68,1,365,Russian Federation,RUS
5295,68,1,910,Papua New Guinea,PNG
5295,68,3,360,Romania,ROM
5295,68,1,580,Madagascar,MAG
5295,68,1,581,Comoros,COM
5295,68,3,305,Austria,AUS
5295,68,3,380,Sweden,SWD
5295,68,3,920,New Zealand,NEW
5295,68,3,385,Norway,NOR
5295,68,1,95,Panama,PAN
5295,68,1,696,United Arab Emirates,UAE
5295,68,1,100,Colombia,COL
5295,68,1,101,Venezuela,VEN
5295,68,3,900,Australia,AUL
5295,68,1,780,Sri Lanka,SRI
5295,68,1,781,Maldives,MAD
5295,68,1,840,Philippines,PHI
5295,68,1,31,Bahamas,BHM
5295,68,1,955,Tonga,TON
5295,68,3,640,Turkey,TUR
5295,68,1,645,Iraq,IRQ
5295,68,1,438,Guinea,GUI
5295,68,1,439,Burkina Faso,BFO
5295,68,1,436,Niger,NIR
5295,68,1,437,Cote d'Ivoire,CDI
5295,68,1,434,Benin,BEN
5295,68,1,435,Mauritania,MAA
5295,68,1,432,Mali,MLI
5295,68,1,433,Senegal,SEN
5295,68,1,517,Rwanda,RWA
5295,68,1,516,Burundi,BUI
5295,68,1,620,Libya,LIB
5295,68,3,339,Albania,ALB
5295,68,3,338,Malta,MLT
5295,68,1,625,Sudan,SUD
5295,68,1,450,Liberia,LBR
5295,68,1,451,Sierra Leone,SIE
5295,68,1,452,Ghana,GHA
5295,68,1,570,Lesotho,LES
5295,68,3,331,San Marino,SNM
5295,68,1,60,St. Kitts and Nevis,SKN
5295,68,1,541,Mozambique,MZM
5295,68,1,850,Indonesia,INS
5295,68,8,970,Nauru,NAU
5295,68,1,540,Angola,ANG
5295,68,1,731,North Korea,PRK
5295,68,3,2,United States of America,USA
5295,68,1,652,Syria,SYR
5295,68,1,651,Egypt,EGY
5295,68,1,500,Uganda,UGA
5295,68,3,402,Cape Verde,CAP
5295,68,1,630,Iran,IRN
5295,68,1,510,Tanzania,TAZ
5295,68,1,750,India,IND
5295,68,1,560,South Africa,SAF
5295,68,1,700,Afghanistan,AFG
5295,68,1,461,Togo,TOG
5295,68,1,565,Namibia,NAM
5295,68,1,701,Turkmenistan,TKM
5295,68,3,987,"Micronesia, Federated States of",FSM
5295,68,1,91,Honduras,HON
5295,68,1,165,Uruguay,URU
5295,68,3,225,Switzerland,SWZ
5295,68,1,92,El Salvador,SAL
5295,68,3,223,Liechtenstein,LIE
5295,68,1,94,Costa Rica,COS
5295,68,3,221,Monaco,MNC
5295,68,3,220,France,FRN
5295,68,1,860,East Timor,ETM
5295,68,1,935,Vanuatu,VAN
5295,68,1,947,Tuvalu,TUV
5295,68,1,501,Kenya,KEN
5295,68,3,740,Japan,JPN
5295,68,1,150,Paraguay,PAR
5295,68,1,155,Chile,CHL
5295,68,1,600,Morocco,MOR
5295,68,8,551,Zambia,ZAM
5295,68,1,553,Malawi,MAW
5295,68,1,552,Zimbabwe,ZIM
5295,68,3,235,Portugal,POR
5295,68,3,230,Spain,SPN
5295,68,3,232,Andorra,AND
5295,68,1,990,Samoa,WSM
5295,68,1,950,Fiji,FIJ
5295,68,1,42,Dominican Republic,DOM
5295,68,1,40,Cuba,CUB
5295,68,1,41,Haiti,HAI
5295,68,3,325,Italy,ITA
5295,68,1,775,Myanmar,MYA
5295,68,3,200,United Kingdom,UKG
5295,68,1,145,Bolivia,BOL
5295,68,3,205,Ireland,IRE
5295,68,1,770,Pakistan,PAK
5295,68,1,140,Brazil,BRA
5295,68,1,475,Nigeria,NIG
5295,68,1,616,Tunisia,TUN
5295,68,1,615,Algeria,ALG
5295,68,1,70,Mexico,MEX
5295,68,1,484,Congo,CON
5295,68,1,483,Chad,CHA
5295,68,8,482,Central African Republic,CEN
5295,68,1,481,Gabon,GAB
5295,68,3,946,Kiribati,KIR
5295,68,3,732,South Korea,ROK
5295,68,1,835,Brunei Darussalam,BRU
5295,68,1,940,Solomon Islands,SOL
5295,68,3,355,Bulgaria,BUL
5295,68,1,471,Cameroon,CAO
5295,68,3,352,Cyprus,CYP
5295,68,3,350,Greece,GRC
5295,68,1,800,Thailand,THI
5295,68,1,572,Swaziland,SWA
5295,68,3,359,Moldova,MLD
5296,68,1,212,Luxembourg,LUX
5296,68,2,210,Netherlands,NTH
5296,68,2,211,Belgium,BEL
5296,68,8,983,Marshall Islands,MSI
5296,68,3,666,Israel,ISR
5296,68,1,760,Bhutan,BHU
5296,68,1,663,Jordan,JOR
5296,68,1,660,Lebanon,LEB
5296,68,1,130,Ecuador,ECU
5296,68,1,135,Peru,PER
5296,68,1,90,Guatemala,GUA
5296,68,1,571,Botswana,BOT
5296,68,1,490,Democratic Republic of the Congo,DRC
5296,68,1,93,Nicaragua,NIC
5296,68,1,626,South Sudan,SSD
5296,68,1,692,Bahrain,BAH
5296,68,1,690,Kuwait,KUW
5296,68,1,20,Canada,CAN
5296,68,1,694,Qatar,QAT
5296,68,1,160,Argentina,ARG
5296,68,1,698,Oman,OMA
5296,68,2,344,Croatia,CRO
5296,68,1,345,Serbia,YUG
5296,68,1,346,Bosnia and Herzegovina,BOS
5296,68,1,404,Guinea-Bissau,GNB
5296,68,1,403,Sao Tome and Principe,STP
5296,68,1,341,Montenegro,MNG
5296,68,2,343,Macedonia,MAC
5296,68,1,811,Cambodia,CAM
5296,68,1,812,Laos,LAO
5296,68,1,349,Slovenia,SLV
5296,68,1,816,Viet Nam,DRV
5296,68,1,678,Yemen,YEM
5296,68,1,522,Djibouti,DJI
5296,68,1,670,Saudi Arabia,SAU
5296,68,1,712,Mongolia,MON
5296,68,1,710,China,CHN
5296,68,2,260,Germany,GMY
5296,68,1,420,Gambia,GAM
5296,68,1,986,Palau,PAL
5296,68,1,58,Antigua & Barbuda,AAB
5296,68,1,55,Grenada,GRN
5296,68,1,54,Dominica,DMA
5296,68,1,57,St. Vincent and the Grenadines,SVG
5296,68,1,56,St. Lucia,SLU
5296,68,1,51,Jamaica,JAM
5296,68,1,53,Barbados,BAR
5296,68,1,52,Trinidad and Tobago,TRI
5296,68,1,411,Equatorial Guinea,EQG
5296,68,1,531,Eritrea,ERI
5296,68,1,530,Ethiopia (new),ETH
5296,68,1,371,Armenia,ARM
5296,68,1,370,Belarus,BLR
5296,68,1,373,Azerbaijan,AZE
5296,68,2,372,Georgia,GRG
5296,68,2,375,Finland,FIN
5296,68,1,820,Malaysia,MAL
5296,68,2,290,Poland,POL
5296,68,1,591,Seychelles,SEY
5296,68,1,590,Mauritius,MAS
5296,68,1,704,Uzbekistan,UZB
5296,68,1,705,Kazakhstan,KZK
5296,68,2,310,Hungary,HUN
5296,68,2,317,Slovakia,SLO
5296,68,2,316,Czech Republic,CZR
5296,68,1,702,Tajikistan,TAJ
5296,68,1,703,Kyrgyzstan,KYR
5296,68,1,115,Suriname,SUR
5296,68,2,390,Denmark,DEN
5296,68,1,110,Guyana,GUY
5296,68,2,395,Iceland,ICE
5296,68,1,771,Bangladesh,BNG
5296,68,1,80,Belize,BLZ
5296,68,1,830,Singapore,SIN
5296,68,1,790,Nepal,NEP
5296,68,1,520,Somalia,SOM
5296,68,2,368,Lithuania,LIT
5296,68,2,369,Ukraine,UKR
5296,68,2,366,Estonia,EST
5296,68,2,367,Latvia,LAT
5296,68,1,365,Russian Federation,RUS
5296,68,1,910,Papua New Guinea,PNG
5296,68,2,360,Romania,ROM
5296,68,1,580,Madagascar,MAG
5296,68,1,581,Comoros,COM
5296,68,1,305,Austria,AUS
5296,68,2,380,Sweden,SWD
5296,68,2,920,New Zealand,NEW
5296,68,2,385,Norway,NOR
5296,68,1,95,Panama,PAN
5296,68,1,696,United Arab Emirates,UAE
5296,68,1,100,Colombia,COL
5296,68,1,101,Venezuela,VEN
5296,68,2,900,Australia,AUL
5296,68,1,780,Sri Lanka,SRI
5296,68,1,781,Maldives,MAD
5296,68,1,840,Philippines,PHI
5296,68,1,31,Bahamas,BHM
5296,68,1,955,Tonga,TON
5296,68,1,640,Turkey,TUR
5296,68,1,645,Iraq,IRQ
5296,68,1,438,Guinea,GUI
5296,68,1,439,Burkina Faso,BFO
5296,68,1,436,Niger,NIR
5296,68,1,437,Cote d'Ivoire,CDI
5296,68,1,434,Benin,BEN
5296,68,1,435,Mauritania,MAA
5296,68,1,432,Mali,MLI
5296,68,1,433,Senegal,SEN
5296,68,1,517,Rwanda,RWA
5296,68,1,516,Burundi,BUI
5296,68,1,620,Libya,LIB
5296,68,2,339,Albania,ALB
5296,68,1,338,Malta,MLT
5296,68,1,625,Sudan,SUD
5296,68,1,450,Liberia,LBR
5296,68,1,451,Sierra Leone,SIE
5296,68,1,452,Ghana,GHA
5296,68,1,570,Lesotho,LES
5296,68,1,331,San Marino,SNM
5296,68,1,60,St. Kitts and Nevis,SKN
5296,68,1,541,Mozambique,MZM
5296,68,1,850,Indonesia,INS
5296,68,1,970,Nauru,NAU
5296,68,1,540,Angola,ANG
5296,68,1,731,North Korea,PRK
5296,68,3,2,United States of America,USA
5296,68,1,652,Syria,SYR
5296,68,1,651,Egypt,EGY
5296,68,1,500,Uganda,UGA
5296,68,3,402,Cape Verde,CAP
5296,68,1,630,Iran,IRN
5296,68,1,510,Tanzania,TAZ
5296,68,1,750,India,IND
5296,68,1,560,South Africa,SAF
5296,68,1,700,Afghanistan,AFG
5296,68,1,461,Togo,TOG
5296,68,1,565,Namibia,NAM
5296,68,1,701,Turkmenistan,TKM
5296,68,8,987,"Micronesia, Federated States of",FSM
5296,68,1,91,Honduras,HON
5296,68,1,165,Uruguay,URU
5296,68,1,225,Switzerland,SWZ
5296,68,1,92,El Salvador,SAL
5296,68,1,223,Liechtenstein,LIE
5296,68,1,94,Costa Rica,COS
5296,68,1,221,Monaco,MNC
5296,68,1,220,France,FRN
5296,68,1,860,East Timor,ETM
5296,68,1,935,Vanuatu,VAN
5296,68,1,947,Tuvalu,TUV
5296,68,1,501,Kenya,KEN
5296,68,2,740,Japan,JPN
5296,68,1,150,Paraguay,PAR
5296,68,1,155,Chile,CHL
5296,68,1,600,Morocco,MOR
5296,68,1,551,Zambia,ZAM
5296,68,1,553,Malawi,MAW
5296,68,1,552,Zimbabwe,ZIM
5296,68,1,235,Portugal,POR
5296,68,1,230,Spain,SPN
5296,68,1,232,Andorra,AND
5296,68,2,990,Samoa,WSM
5296,68,1,950,Fiji,FIJ
5296,68,1,42,Dominican Republic,DOM
5296,68,1,40,Cuba,CUB
5296,68,1,41,Haiti,HAI
5296,68,1,325,Italy,ITA
5296,68,1,775,Myanmar,MYA
5296,68,3,200,United Kingdom,UKG
5296,68,1,145,Bolivia,BOL
5296,68,1,205,Ireland,IRE
5296,68,1,770,Pakistan,PAK
5296,68,1,140,Brazil,BRA
5296,68,1,475,Nigeria,NIG
5296,68,1,616,Tunisia,TUN
5296,68,1,615,Algeria,ALG
5296,68,1,70,Mexico,MEX
5296,68,1,484,Congo,CON
5296,68,1,483,Chad,CHA
5296,68,8,482,Central African Republic,CEN
5296,68,1,481,Gabon,GAB
5296,68,1,946,Kiribati,KIR
5296,68,2,732,South Korea,ROK
5296,68,1,835,Brunei Darussalam,BRU
5296,68,1,940,Solomon Islands,SOL
5296,68,2,355,Bulgaria,BUL
5296,68,1,471,Cameroon,CAO
5296,68,1,352,Cyprus,CYP
5296,68,1,350,Greece,GRC
5296,68,1,800,Thailand,THI
5296,68,1,572,Swaziland,SWA
5296,68,2,359,Moldova,MLD
5297,68,3,212,Luxembourg,LUX
5297,68,3,210,Netherlands,NTH
5297,68,3,211,Belgium,BEL
5297,68,3,983,Marshall Islands,MSI
5297,68,3,666,Israel,ISR
5297,68,1,760,Bhutan,BHU
5297,68,1,663,Jordan,JOR
5297,68,1,660,Lebanon,LEB
5297,68,1,130,Ecuador,ECU
5297,68,1,135,Peru,PER
5297,68,1,90,Guatemala,GUA
5297,68,1,571,Botswana,BOT
5297,68,1,490,Democratic Republic of the Congo,DRC
5297,68,1,93,Nicaragua,NIC
5297,68,1,626,South Sudan,SSD
5297,68,1,692,Bahrain,BAH
5297,68,1,690,Kuwait,KUW
5297,68,1,20,Canada,CAN
5297,68,1,694,Qatar,QAT
5297,68,1,160,Argentina,ARG
5297,68,1,698,Oman,OMA
5297,68,3,344,Croatia,CRO
5297,68,3,345,Serbia,YUG
5297,68,3,346,Bosnia and Herzegovina,BOS
5297,68,1,404,Guinea-Bissau,GNB
5297,68,1,403,Sao Tome and Principe,STP
5297,68,3,341,Montenegro,MNG
5297,68,3,343,Macedonia,MAC
5297,68,1,811,Cambodia,CAM
5297,68,1,812,Laos,LAO
5297,68,3,349,Slovenia,SLV
5297,68,1,816,Viet Nam,DRV
5297,68,1,678,Yemen,YEM
5297,68,1,522,Djibouti,DJI
5297,68,1,670,Saudi Arabia,SAU
5297,68,1,712,Mongolia,MON
5297,68,1,710,China,CHN
5297,68,3,260,Germany,GMY
5297,68,1,420,Gambia,GAM
5297,68,3,986,Palau,PAL
5297,68,1,58,Antigua & Barbuda,AAB
5297,68,8,55,Grenada,GRN
5297,68,1,54,Dominica,DMA
5297,68,1,57,St. Vincent and the Grenadines,SVG
5297,68,1,56,St. Lucia,SLU
5297,68,1,51,Jamaica,JAM
5297,68,1,53,Barbados,BAR
5297,68,1,52,Trinidad and Tobago,TRI
5297,68,1,411,Equatorial Guinea,EQG
5297,68,1,531,Eritrea,ERI
5297,68,1,530,Ethiopia (new),ETH
5297,68,1,371,Armenia,ARM
5297,68,1,370,Belarus,BLR
5297,68,1,373,Azerbaijan,AZE
5297,68,3,372,Georgia,GRG
5297,68,3,375,Finland,FIN
5297,68,1,820,Malaysia,MAL
5297,68,3,290,Poland,POL
5297,68,1,591,Seychelles,SEY
5297,68,1,590,Mauritius,MAS
5297,68,1,704,Uzbekistan,UZB
5297,68,1,705,Kazakhstan,KZK
5297,68,3,310,Hungary,HUN
5297,68,3,317,Slovakia,SLO
5297,68,3,316,Czech Republic,CZR
5297,68,1,702,Tajikistan,TAJ
5297,68,1,703,Kyrgyzstan,KYR
5297,68,1,115,Suriname,SUR
5297,68,3,390,Denmark,DEN
5297,68,1,110,Guyana,GUY
5297,68,3,395,Iceland,ICE
5297,68,1,771,Bangladesh,BNG
5297,68,1,80,Belize,BLZ
5297,68,1,830,Singapore,SIN
5297,68,1,790,Nepal,NEP
5297,68,1,520,Somalia,SOM
5297,68,3,368,Lithuania,LIT
5297,68,3,369,Ukraine,UKR
5297,68,3,366,Estonia,EST
5297,68,3,367,Latvia,LAT
5297,68,1,365,Russian Federation,RUS
5297,68,1,910,Papua New Guinea,PNG
5297,68,3,360,Romania,ROM
5297,68,1,580,Madagascar,MAG
5297,68,1,581,Comoros,COM
5297,68,3,305,Austria,AUS
5297,68,3,380,Sweden,SWD
5297,68,3,920,New Zealand,NEW
5297,68,3,385,Norway,NOR
5297,68,1,95,Panama,PAN
5297,68,1,696,United Arab Emirates,UAE
5297,68,1,100,Colombia,COL
5297,68,1,101,Venezuela,VEN
5297,68,3,900,Australia,AUL
5297,68,1,780,Sri Lanka,SRI
5297,68,1,781,Maldives,MAD
5297,68,1,840,Philippines,PHI
5297,68,1,31,Bahamas,BHM
5297,68,1,955,Tonga,TON
5297,68,3,640,Turkey,TUR
5297,68,1,645,Iraq,IRQ
5297,68,1,438,Guinea,GUI
5297,68,1,439,Burkina Faso,BFO
5297,68,1,436,Niger,NIR
5297,68,1,437,Cote d'Ivoire,CDI
5297,68,1,434,Benin,BEN
5297,68,1,435,Mauritania,MAA
5297,68,1,432,Mali,MLI
5297,68,1,433,Senegal,SEN
5297,68,1,517,Rwanda,RWA
5297,68,1,516,Burundi,BUI
5297,68,1,620,Libya,LIB
5297,68,3,339,Albania,ALB
5297,68,3,338,Malta,MLT
5297,68,1,625,Sudan,SUD
5297,68,1,450,Liberia,LBR
5297,68,1,451,Sierra Leone,SIE
5297,68,1,452,Ghana,GHA
5297,68,1,570,Lesotho,LES
5297,68,3,331,San Marino,SNM
5297,68,1,60,St. Kitts and Nevis,SKN
5297,68,1,541,Mozambique,MZM
5297,68,1,850,Indonesia,INS
5297,68,8,970,Nauru,NAU
5297,68,1,540,Angola,ANG
5297,68,1,731,North Korea,PRK
5297,68,3,2,United States of America,USA
5297,68,1,652,Syria,SYR
5297,68,1,651,Egypt,EGY
5297,68,1,500,Uganda,UGA
5297,68,3,402,Cape Verde,CAP
5297,68,1,630,Iran,IRN
5297,68,1,510,Tanzania,TAZ
5297,68,1,750,India,IND
5297,68,1,560,South Africa,SAF
5297,68,1,700,Afghanistan,AFG
5297,68,1,461,Togo,TOG
5297,68,1,565,Namibia,NAM
5297,68,1,701,Turkmenistan,TKM
5297,68,3,987,"Micronesia, Federated States of",FSM
5297,68,1,91,Honduras,HON
5297,68,1,165,Uruguay,URU
5297,68,3,225,Switzerland,SWZ
5297,68,1,92,El Salvador,SAL
5297,68,3,223,Liechtenstein,LIE
5297,68,1,94,Costa Rica,COS
5297,68,3,221,Monaco,MNC
5297,68,3,220,France,FRN
5297,68,1,860,East Timor,ETM
5297,68,1,935,Vanuatu,VAN
5297,68,1,947,Tuvalu,TUV
5297,68,1,501,Kenya,KEN
5297,68,3,740,Japan,JPN
5297,68,1,150,Paraguay,PAR
5297,68,1,155,Chile,CHL
5297,68,1,600,Morocco,MOR
5297,68,1,551,Zambia,ZAM
5297,68,1,553,Malawi,MAW
5297,68,1,552,Zimbabwe,ZIM
5297,68,3,235,Portugal,POR
5297,68,3,230,Spain,SPN
5297,68,3,232,Andorra,AND
5297,68,1,990,Samoa,WSM
5297,68,1,950,Fiji,FIJ
5297,68,1,42,Dominican Republic,DOM
5297,68,1,40,Cuba,CUB
5297,68,1,41,Haiti,HAI
5297,68,3,325,Italy,ITA
5297,68,1,775,Myanmar,MYA
5297,68,3,200,United Kingdom,UKG
5297,68,1,145,Bolivia,BOL
5297,68,3,205,Ireland,IRE
5297,68,1,770,Pakistan,PAK
5297,68,1,140,Brazil,BRA
5297,68,1,475,Nigeria,NIG
5297,68,1,616,Tunisia,TUN
5297,68,1,615,Algeria,ALG
5297,68,1,70,Mexico,MEX
